id,name
3944737,"Penthouse, 15 min to Manhattan"
1453049,Studio Apt in the heart of Bushwick
11174,HUGE Loft! Comfy! Light! Plants!
14298062,"1 bedroom, safe and tranquil apt. in BUSHWICK"
10103745,"Cozy 1-Bd, Bushwick (L/M/J train)"
1583985,"Ample 1BD apt. in hip Bushwick, BK."
4598655,Private Room in Brand New Apartment
13893774,Comfy Room in Bushwick
2502518,Sunny Spacious Bedroom
12726119,"BEST IN BUSHWICK...""like a Four Seasons Resort""!"
12344391,Master Bedroom in Bushwick
10234232,"Charming, warm room in Bushwick"
7219544,Spacious Bedroom w private 1/2 bath
14834733,Stoner Abode in Bushwick
9447653,Cozy Room in the heart of Bushwick!
14821603,Convenient Bushwick Room for 1 or 2 Guests
15214718,Beautiful Bright Room in the Heart of Bushwick
15214704,Big bedroom with workspace in Bushwick
9448955,Come Home to Brooklyn! 1 Br Art Apt
11708,Cute apt in artist's home
12825162,Modern Apartment with Office/Studio
6686332,Modern/Sunny Apt Close to Train!
7875673,Studio 15 mins from Manhattan
43957,Sunny cozy room in Brklyn townhouse
796232,"Cozy Apt in Bushwick, Brooklyn!"
7087633,Location location location
13379064,"Bright, Sunny, Large,  Corner Loft"
17311213,Backpackers Dream Room @ The Funky Loft!
8791446,"Cozy, Sunny Bushwick Home"
4785716,Cozy Room With Great Community
10365516,Charming Brooklyn apartment w/patio
2501198,Huge and homey master bedroom
4729374,Sunny Private Bedroom in Bushwick
13248968,Luxurious 1 bdr apt with balcony!
1616807,"Artsy, Cozy Carriage House!"
16392946,Serene + Comfortable Apt in East Williamsburg
6300353,Lovely private space! 15min > city!
1312178,Bushwick Bedroom Steps from Train
17981743,Bushwick Dream Room
13115998,Sunlit Bushwick room with full size bed and desk
13378096,Bushwick 1 Bedroom
5251624,"Sunny, Warm, Comfortable Room"
11674081,Air-Conditioned Bushwick Bedroom!
7086539,GREAT GARDEN APARTMENT near TRAIN!!
4195712,A Rare Gem in Bushwick with Plants!
8398742,Zen in the Heart of Brooklyn
3549074,Modern Private Bedroom With A View!
13325886,Lovely Large Cozy Room Steps to L/M Train
11544408,Minimalist artist loft in Bushwick
4416970,Soaring Space in Laid-back Brooklyn
17573516,An entire retro sunny apt w/ backyard in Brooklyn.
12854863,The Bushwick Bohemian Experience
14447027,"Relaxed, down to earth apartment in Bushwick"
2664975,"Cute Studio in Bushwick BK, NYC"
15976195,Adorable artistic 1-bedroom apartment in Bushwick
15888785,Bushwick Chill Spot (Luxury Rental)
13150529,Private Loft Bedroom in Bushwick
18001127,"20 Min into Soho, Private yard!"
15378469,"Private room with yard, in the heart of Bushwick"
7514135,"1 Bedroom, Bushwick, Brooklyn"
4813140,4 Rooms *Private Roof Skyline View *2m from Train
17475471,Spacious Master Bedroom in Bushwick
13412231,1 - Bedroom  APT in Bushwick BK
17213198,"Sauna, Sea view studio, Inner City"
16478508,Bright & Beautiful Brooklyn Townhouse
962045,"Room & Coffee, 3 blocks to L Train!"
306576,Love the light!
15379923,Entire floor private 1 bedroom in Bushwick
16426665,Quiet Jungle Bedroom in Bushwick Apartment
13674053,Beautiful & Sunny Room in Vibrant Bushwick!
13542884,Awesome Bedroom with Rooftop Access!
12655523,Quiet & Cozy Bushwick Bedroom
16557469,Lovely townhouse 15 min to downtown Manhattan
435579,Bedroom in Designer Loft
3712330,A & S Bushwick - One BR Apt. 
17605947,Huge 1 BR Apt in the Heart of Bushwick
15508722,Cozy 1000sq ft basement in Bushwick
14330038,"2BR in Luxury Building- 24hr Doorman,Gym,GameRoom"
12363920,Rent a room in modern Bushwick apt
17606753,Mom Room
15360181,Awesome Room in Brooklyn Apartment!
16164930,HUGE room in modern Bushwick apartment
15867922,"Bright Bushwick Room in Quiet, Chic Apt/Bldg"
6071347,"Cozy, Entire Apt, Close to L train"
12231443,Private bedroom in Brooklyn
14883614,Modern Unbelievably Spacious
16687775,"Funky, colorful pad in the heart of Bushwick!"
12231304,Private Room in Luxury Bushwick Apt
13148724,Large Modern Room in Lux Apt 1 Block From Subway
16032183,Large Comfortable Room in Lux Apt Close to Subway
16032067,Huge Lux Bedroom in a Clean Modern Apt Near Subway
7774519,Bushwick Sunny Private Room
2803080,Full Apartment in Bushwick Brooklyn
10526335,Awesome Loft in Brooklyn-- easy access to the city
2137714,Casa de La Musica
5414503,Queen Bed in Spacious Bushwick Room
11574674,"Bright 2 bedroom aparment, Bushwick"
4758924,Luxury Apt in Artsy Bushwick 
6464254,"Fresh big bedroom, Bushwick"
4629211,Brooklyn - Funky 1 Bedroom
12493522,Bright and Spacious Private Bedroom
2530145,Sun-drenched Master Bedroom&Balcony
5125051,Artist 1 Bdrm 1 bath w/ Shrine Room
17735640,Coziest Bedroom in Brooklyn
2016579,Cozy Private room in Brooklyn
7511919,Private Bed & Bath & Living Room!
5383235,Private Loft in 4000sq Apt
2237495,Pleasant Sunny Room w/Balcony
11575101,Private studio apartment
13279036,Sunny cozy room with rooftop area in BK
16424642,Skylight bedroom in large artist loft!
16424621,Quiet room with Backyard & Rooftop & Laundry
5806687,Comfortable bedroom in Bushwick 
7349256,Cuarto Acogedor con A/C
17919742,Heart of Bushwick One Bedroom For Coffee Lovers!
17211583,Minimalist Hideaway In The Heart of Bushwick
5677210,New townhouse 20 mins from city!
8036500,BkOasis4 Twin/Full Bunk Bed Ltrain!
17735818,Amazing Room in Brooklyn.
17735734,Wonderful Bedroom in Brooklyn
14295988,Clean and airy bedroom in Bushwick
2399434,"House of Music and Art, Large Happy Room, full bed"
14164871,Brooklyn
2106241,Private Room with Plush Queen Bed
16909532,Zen Bushwick Bedroom + Private Bath
402273,Cozy space w/ a veteran Superhost!
7247763,Master bedroom in artsy Bushwick
4457654,"Brooklyn Loft,High Ceilings & Roof"
17602398,"Modern Loft Apartment, Private Room"
7378773,Clean and Sunny Brooklyn apt!!
6461245,Big room w private bath in Bushwick
17078010,Bushwick apartment (bedroom) right off L train!
15999803,Cozy bushwick retreat w/ a view!
7510798,SUPER Comfortable Futon!!
13277919,Bushwhick Room for Rent
3970626,Coney Island Mermaid Room
9576274,Big Studio Style. Next to Subway!
6559985,"bright, spacious loft in ideal Bushwick location"
6591796,Big apartment in prime Bushwick
4494582,Modern apartment with 2 bathrooms
11143891,Clean Private Bedroom in Bushwick
7116034,Beautiful room. Private bathroom.
8034599,1 Bushwick Bedroom off Dekalb L.
6168331,Sun-filled living room with futon!
13115105,Bright & Airy Master Bedroom w Group of Artists
9738193,Private Room in Gorgeous Loft Space
3153603,Private 1 bd Apt 1 blk off the J
5775022,New Listing!! Stylish Brooklyn Loft
14979787,Sunny 1BR in the most vibrant side of NYC !
8920714,A Spacious Room in Bushwick Apt
12489313,Whole Fully Equipped 3 Bedroom Apartment
13246042,"Sunny, Private Room with Separate Entrance"
13513834,Sunny 1BR Apartment in Bushwick
10522830,Brand-new garden studio in Bushwick
14979266,Bushwick Country Oasis
6380118,Brooklyn artist apartment
5804184,Dreamy belltower room in huge loft
168042,Dream NYC. Entire Sunny Apartment
17846836,"Well Lit, Comfortable Bedroom in Bushwick"
12357598,Contemporary apartment in Brooklyn
11441293,BIG BDRM W/ QUEEN & COT IN BUSHWICK
3576958,Spacious & private room 1 block from L train!
17470597,Country Comforts in The City
9737171,"Comfortable Room in Brooklyn, NY"
4494258,"Beautiful & Cozy room, Worry free!!"
13377893,Spacious Room in Bushwick
15999327,Cozy Bedroom in Arty Neighborhood (Bushwick)
824163,Sunny Convienent Bushwick Room
13799264,Large Sunny Room w/ Private Entry | Bushwick
17993301,Intimate Room for Solo/Couples 20 min to Manhattan
13812310,Luxury Apt. Lots of Natural Light. Train nearby
9473492,1 Bedroom in 2 bdr Bushwick apt
5410258,Great room in the heart of Bushwick
13508875,Large Loft and spacious private room on Broadway
953753,‰÷É ‰÷  Happy House Bushwick Room ‰÷É ‰÷ 
10390902,Cozy spot off L train - 20min>City
692567,Bushwick Creative Den of Bliss
12882210,Clean and charming room in Bushwick
17992979,Fantastic Room 20 min to Manhattan
14322766,Large Private Bushwick Studio 1 block to JMZ train
12984506,Artsy & Vibrant Home
16288650,"Cozy Bushwick Room, 2 Blocks Away From Subway!"
13274952,Helles und modernes Zimmer/Wohnung in Bushwick
10522383,large room in Very large apartment
17075919,Private and beautiful room in Bushwick!
5512548,Radical Bushwick Bedroom with W/D
7871818,"Artist/Musician Apartment, Bushwick"
15664513,Beautiful private room in Bushwick (right off J/M)
13274776,Room & Bath
17525901,Apt 2: Private Bedroom in Artist BK Townhouse!
9079542,Cozy room + backyard in Bushwick
2524658,Unique loft in Bushwick factory conversion
2037518,Cozy Bright Room in Bushwick
7113258,Private sunny room in Bushwick
1608220,Sunny Room in Vibrant Neighborhood
9603611,Bushwick Light-filled Artist Loft
16026128,Sunny zen room with balcony
17074689,Comfy Bk Apartment
16812557,Quiet Room in Bushwick Two-Bedroom
4753918,Bushwick Duplex 3 (suite)
4857075,Beautiful apartment in Bushwick
16288167,"Sunny, Clean and Modern Loft Apartment"
13404021,"One bedroom is Bushwick, near everything"
4753182,Cute and cozy 1 br. in Bushwick.
4196252,"Bright, quiet room in Brooklyn!"
1738369,2 Bedroom Brooklyn Queens Boarder
4359718,Charming 2BD flt in Trendy Bushwick
16324449,Stay in BUSHWICK BROOKLYN! Amazing room & location
15631865,"Sunny, Renovated, Near Subway to Manhattan"
690960,Guestroom w/ 2 beds 20 mins to NYC 
9734950,Cozy Brooklyn Bedroom
17860067,Beautiful Sunlit Room in Brooklyn
16424802,2 Bedroom flat with rooftop and backyard
9470528,"Sunshine 1BR Apt near M&L Subways, Kitchenette"
16810467,Duplex sized for sharing
13795744,"Bright Private Room on L/M in Bushwick, Queen-size"
4098426,Beautiful Room in Large Apartment
13659198,Huge Relaxing Room in Brooklyn Duplex Loft
2918764,Beautiful Spacious Brooklyn Room
13142326,Modern Room in Lux Duplex Apt 1 Block From Subway
10520825,1br Large furnished bedroom in cool Bushwick
6822854,Two Story Room With Reclaimed Bed
11569227,Beautiful Modern Studio in Bushwick
13900727,Cozy Affordable Room in Bushwick
165919,"Beautiful Share, Bushwick, Brooklyn"
6384643,Bushwick sublet
9732432,2nd floor bedroom in Bushwick house
426008,Bushwick M L train 15 min MANHTN
13139850,Big Room In Beautiful Bushwick 2br w/ Washer-Dryer
3152724,Spacious Apartment in Bushwick
17858410,%1.Cozy shared room for 4 people.4 min.subway
16811364,"Queen Sized Bed Townhouse Apartment, Near Subway"
3835132,"Luxurious, Spacious & Sunny 1 bed!!"
8083931,Private Bedroom In Refurbished Apt!
9471162,South Bushwick family refuge
16155648,Unique Retreat in the Heart of Bushwick!
13140940,"Large Sunlit Room, Quick Commute to Manhattan!"
13140929,Modern Room in Lux Duplex Apt 1 Block From Subway
14555886,"Bushwick, Brooklyn Oasis With Garden Access"
16155476,Lovely room in huge loft apartment
5931841,Charming Bushwick studio
11043651,Private room in two fl apartment
17569246,City Zen Apartment in Brooklyn
6449703,"The Library Room, Old New York"
8420572,Cozy Room in East Williamsburg!
16943101,"Natural Light/4rooms, 2baths/ 3mins from the train"
15056748,"Sunny private bedroom in Bushwick, Brooklyn"
9469009,Luxury Studio in Artsy Brooklyn
818114,New studio APT with marble floors!
3808715,1 private room in a loft space 
1475631,BLYN BROWNSTONE CORZY CORNER in NYC
4490268,Elegant Bushwick Apartment
16810248,1 bed Cute&cozy Brookyn w/ roof
9732356,One Bedroom by J Train in Bushwick
1030254,Large room in Beautiful communal house
16023779,Unique loft bedroom & Great rooftop in BK by the L
13533366,Large Room with Backyard and Private Access
400039,Big Beautiful Railroad in Brooklyn
15499428,Serene and Beautiful Private Room in Bushwick Apt
6901401,Spacious Contemporary Living
11434934,NICE ROOM NEAR TRAIN
16415673,Cozy bedroom in a home-y Bushwick place
5226312,2 Bedroom Apartment
15760197,"Spacious Bushwick Room in Duplex, 3mins from L"
7240464,Perfect family getaway!
9861808,Experience Bushwick Living
8520667,Room in 4 Bedroom Brooklyn Apt
7734226,Home away from home
3832444,Bushwick schoolhouse
8385284,"2 bdrm apt in Bushwick off L,M"
16808464,"Large, Sunny Room in 2 Story 2 Bedroom Corner Unit"
17989194,KING size room available with lots of light
2998174,Serene Space in Huge Duplex
6423589,Complete artist loft - 2 bedrooms
15235535,Nice Shared space in hip and trendy Brooklyn
15497658,!!! Nice Loft - Awesome People - Pool/GYM/Rooftop
5798177,"Private Room A, 20 mins to Manhattan"
16395856,Holiday rental! Stay in Bushwick for the New Year!
8419475,Clean and quiet Bushwick Apartment
13137970,Charming room in light filled apt
14168312,"Spacious room, next to subway, 15 mins to NYC"
3702400,Brooklyn Apartment W/ Balcony
15580985,Cozy Home for Christmas Vacation
554995,Artists Family Loft
16283528,Come Share My Home - Experience NYC Bushwick Style
7501668,"Great Room in Bushwick, Brooklyn!"
16778167,Beautiful Room in 2-Bed 2-Bath Townhouse
15496876,Large one bedroom on top floor
15467440,"Lux in Bushwick, gym, pool, jacuzzi"
8550799,Bushwick Room in Artist Coop
3938357,Country Chic 1.5 BR  Private Yard
8680891,Bushwick bedroom
292266,Sunny and spacious bedroom
5069145,Cozy private bedroom in duplex
11957593,"Modern Private Room in Bushwick, Brooklyn"
16285046,"The perfect NYC Experience, Bushwick apartment."
14840941,Private room 25 mins from Manhattan
13114394,Cozy Sleeping Pod In Brooklyn Loft
15889262,"Comfy Couch in Cool, Modern Loft apt***"
5927781,Private Bedroom in Bushwick
17986392,Lovely Room in Cool & Artsy Bushwick
8024915,The cozy spot
8942367,Large Room in Trendy Bushwick
11079022,Cute Bedroom In Beautiful House
8942272,Huge Brooklyn Room in Bushwick
14817212,"Bright, Spacious Bushwick Apartment"
4616254,Comfy 1BD with Central Air ~
10383284,Bushwick Suite
15734339,Cozy Big Room in Brownstone
16413742,Large Bushwick private bedroom
8549355,ARTIST HOME WITH GARDEN IN COOL NEIGHBORHOOD!!!
7499452,Fully equiped room. TV AC
17826688,Cozy room in Brooklyn
16779021,Brooklyn Pied-ÌÊ-Terre
17460763,Cozy little 1 bed Brooklyn!
3675568,Private Bedroom In Bushwick
16674233,Huge Comfy Room
15756714,Sunny room in BK above French cafÌ©
9727332,"Bedroom in Brooklyn, NYC"
16282091,"Sunny, cozy room in newly renovated apartment!"
10360180,Seconds to the City!!!
17962370,Cute sunny private bedroom in heart of Bushwick
15757745,"Fun, Cozy, and Relaxing--Room in BK"
16675195,"Hip, convenient Bushwick apt in luxury building"
1970915,"Beautiful, Brooklyn 1BR apartment"
16675106,Best of Bushwick - Spacious + Creative Apartment
3937630,Private bedroom with bed + Hammock!
15855713,Cozy room for two #6
2125004,"Charming Loft Apartment, sleeps 4+."
16454165,Charming Room in Bushwick Avl. Apirl 12-27th
14183533,Private + Modern Apartment in Bushwick
10382430,Private bedroom located in Bushwick
14026478,Large BrightBushwick Apt with Roof Garden
15866496,"Large Room w Private Backyard, 20 mins to City"
13528058,Bushwick Modern Loft Luxury+Balcony+Roof+Pool
6822519,Sun filled private room in Brooklyn
7346787,Arty Loft in the Heart of Bushwick
4856373,HUGE BDRM IN APT 1 MINUTE TO TRAIN!
12605864,Entire Floor with Half Bath in Bushwick Duplex
6451722,Brooklyn Private Room-Mins to NYC
4849703,Huge Loft In heart of Bushwick
10099080,Private large room in Bushwick
814911,TASTEFUL DESIGN + SPACE FOREVER
13879391,Spaceous Bushwick Two Floor Apartment
12086985,"Private room in Sunny, Modern Bushwick apartment!"
1315753,big open sun soaked bushwick loft
17329065,Heart of East Williamsburg
8917920,BK Artist Coop - 1Bedroom apartment
945009,‰÷  Private Room + Daily Breakfast ‰÷ 
12587698,Brooklyn Beauty - Private Room
7672209,Huge Master Bedroom w/ private bath
17699481,Cosy room near M and L train (Myrtle Wyckoff)
15755492,Charming Exposed Brick - 23m to Manhattan
6479356,Large private room
290058,Spectacular Bushwick One Bedroom
15186968,"BIG BEAUTIFUL & BRIGHT, COSY! 2 beds, desk Luxury!"
5400418,PreWar Haven
2079686,Sunny apt with Backyard
4089492,BUSHWICK (1 block from Jefferson L)
12871310,Charming and spacious Brooklyn apt
14575164,Prime Bushwick / New Apartment
13914961,Sunny Bushwick Williamsburg Room Near Trains!
1862436,Haven in Bushwick
17197830,Sunny room in quiet area of Brooklyn
17591010,Entire Hipster Flat in the Heart of Bushwick!
15755967,Stay a week or Two 1-BD Reasonably priced
13370148,"PRIVATE ROOM with shared kitchen,living room, bath"
1316691,Luminous Loft Apt in Artsy Bushwick
2496301,"Comfy, Roomy Bushwick 1-BR ~ Steps from L/M Train"
7498271,"3Bdr Artist Apt. (L,M,J,Z trains)"
